idx,ID,London Borough,Date,Average Price, PCT DIFF , CAGR 
1952,E09000033,Westminster,5/1/1998,197805.981, 716.00 , 8.80 
1969,E09000002,Barking & Dagenham,6/1/1998,60582.93705, 548.00 , 7.80 
1970,E09000003,Barnet,6/1/1998,122490.3424, 471.00 , 7.20 
1971,E09000004,Bexley,6/1/1998,80321.9015, 411.00 , 6.70 
1972,E09000005,Brent,6/1/1998,101399.6815, 527.00 , 7.60 
1973,E09000006,Bromley,6/1/1998,107198.021, 427.00 , 6.90 
1974,E09000007,Camden,6/1/1998,172582.2902, 629.00 , 8.30 
1975,E09000008,Croydon,6/1/1998,86840.06321, 418.00 , 6.80 
1976,E09000009,Ealing,6/1/1998,112667.4168, 468.00 , 7.20 
1977,E09000010,Enfield,6/1/1998,91219.02635, 432.00 , 6.90 
1978,E09000011,Greenwich,6/1/1998,82753.47695, 567.00 , 7.90 
1979,E09000012,Hackney,6/1/1998,87176.06887, 942.00 , 9.80 
1980,E09000013,Hammersmith & Fulham,6/1/1998,173110.2892, 498.00 , 7.40 
1981,E09000014,Haringey,6/1/1998,109314.2871, 641.00 , 8.30 
1982,E09000015,Harrow,6/1/1998,114889.4685, 436.00 , 6.90 
1983,E09000016,Havering,6/1/1998,86703.14877, 419.00 , 6.80 
1984,E09000017,Hillingdon,6/1/1998,98079.02358, 466.00 , 7.20 
1985,E09000018,Hounslow,6/1/1998,100370.3542, 486.00 , 7.30 
1986,E09000019,Islington,6/1/1998,139643.1506, 583.00 , 8.00 
1987,E09000020,Kensington & Chelsea,6/1/1998,277600.1701, 664.00 , 8.50 
1988,E09000021,Kingston upon Thames,6/1/1998,116419.9699, 526.00 , 7.60 
1989,E09000022,Lambeth,6/1/1998,104806.5059, 675.00 , 8.50 
1990,E09000023,Lewisham,6/1/1998,76541.32466, 601.00 , 8.10 
1991,E09000024,Merton,6/1/1998,108641.7747, 521.00 , 7.60 
1992,E09000025,Newham,6/1/1998,67631.18149, 623.00 , 8.20 
1993,E09000026,Redbridge,6/1/1998,95027.90216, 480.00 , 7.30 
1994,E09000027,Richmond upon Thames,6/1/1998,158948.719, 479.00 , 7.30 
1995,E09000028,Southwark,6/1/1998,93385.73881, 620.00 , 8.20 
1996,E09000029,Sutton,6/1/1998,91130.2304, 428.00 , 6.90 
1997,E09000030,Tower Hamlets,6/1/1998,97172.85172, 690.00 , 8.60 
1998,E09000031,Waltham Forest,6/1/1998,76353.06816, 613.00 , 8.20 
1999,E09000032,Wandsworth,6/1/1998,126163.2208, 606.00 , 8.10 
2000,E09000033,Westminster,6/1/1998,191820.8258, 716.00 , 8.80 
2017,E09000002,Barking & Dagenham,7/1/1998,60412.34826, 548.00 , 7.80 
2018,E09000003,Barnet,7/1/1998,124040.4073, 471.00 , 7.20 
2019,E09000004,Bexley,7/1/1998,81579.53387, 411.00 , 6.70 
2020,E09000005,Brent,7/1/1998,102924.8097, 527.00 , 7.60 
2021,E09000006,Bromley,7/1/1998,108989.3867, 427.00 , 6.90 
2022,E09000007,Camden,7/1/1998,175848.1101, 629.00 , 8.30 
2023,E09000008,Croydon,7/1/1998,88132.51635, 418.00 , 6.80 
2024,E09000009,Ealing,7/1/1998,113802.8082, 468.00 , 7.20 
2025,E09000010,Enfield,7/1/1998,92697.16575, 432.00 , 6.90 
2026,E09000011,Greenwich,7/1/1998,82867.53523, 567.00 , 7.90 
2027,E09000012,Hackney,7/1/1998,91550.1418, 942.00 , 9.80 
2028,E09000013,Hammersmith & Fulham,7/1/1998,176247.7371, 498.00 , 7.40 
2029,E09000014,Haringey,7/1/1998,110176.9416, 641.00 , 8.30 
2030,E09000015,Harrow,7/1/1998,118111.2235, 436.00 , 6.90 
2031,E09000016,Havering,7/1/1998,87048.75903, 419.00 , 6.80 
2032,E09000017,Hillingdon,7/1/1998,98351.63701, 466.00 , 7.20 
2033,E09000018,Hounslow,7/1/1998,100864.3551, 486.00 , 7.30 
2034,E09000019,Islington,7/1/1998,143692.6592, 583.00 , 8.00 
2035,E09000020,Kensington & Chelsea,7/1/1998,272128.251, 664.00 , 8.50 
2036,E09000021,Kingston upon Thames,7/1/1998,118317.2778, 526.00 , 7.60 
2037,E09000022,Lambeth,7/1/1998,107921.217, 675.00 , 8.50 
2038,E09000023,Lewisham,7/1/1998,77547.52892, 601.00 , 8.10 
2039,E09000024,Merton,7/1/1998,108646.6771, 521.00 , 7.60 
2040,E09000025,Newham,7/1/1998,68413.45201, 623.00 , 8.20 
2041,E09000026,Redbridge,7/1/1998,95613.46889, 480.00 , 7.30 
2042,E09000027,Richmond upon Thames,7/1/1998,160232.4131, 479.00 , 7.30 
2043,E09000028,Southwark,7/1/1998,93502.98798, 620.00 , 8.20 
2044,E09000029,Sutton,7/1/1998,92124.8674, 428.00 , 6.90 
2045,E09000030,Tower Hamlets,7/1/1998,96482.13421, 690.00 , 8.60 
2046,E09000031,Waltham Forest,7/1/1998,77311.59634, 613.00 , 8.20 
2047,E09000032,Wandsworth,7/1/1998,126027.8808, 606.00 , 8.10 
2048,E09000033,Westminster,7/1/1998,188999.0374, 716.00 , 8.80 
2065,E09000002,Barking & Dagenham,8/1/1998,60837.40862, 548.00 , 7.80 
2066,E09000003,Barnet,8/1/1998,125041.4702, 471.00 , 7.20 
2067,E09000004,Bexley,8/1/1998,81775.03169, 411.00 , 6.70 
2068,E09000005,Brent,8/1/1998,103239.8434, 527.00 , 7.60 
2069,E09000006,Bromley,8/1/1998,111457.0034, 427.00 , 6.90 
2070,E09000007,Camden,8/1/1998,176576.4944, 629.00 , 8.30 
2071,E09000008,Croydon,8/1/1998,89330.61998, 418.00 , 6.80 
2072,E09000009,Ealing,8/1/1998,114530.7984, 468.00 , 7.20 
2073,E09000010,Enfield,8/1/1998,94160.27775, 432.00 , 6.90 
2074,E09000011,Greenwich,8/1/1998,82799.25262, 567.00 , 7.90 
2075,E09000012,Hackney,8/1/1998,89590.38219, 942.00 , 9.80 
2076,E09000013,Hammersmith & Fulham,8/1/1998,182845.6366, 498.00 , 7.40 
2077,E09000014,Haringey,8/1/1998,111525.8531, 641.00 , 8.30 
2078,E09000015,Harrow,8/1/1998,118585.5961, 436.00 , 6.90 
2079,E09000016,Havering,8/1/1998,87174.31634, 419.00 , 6.80 
2080,E09000017,Hillingdon,8/1/1998,99459.13826, 466.00 , 7.20 
2081,E09000018,Hounslow,8/1/1998,102691.7089, 486.00 , 7.30 
2082,E09000019,Islington,8/1/1998,143530.718, 583.00 , 8.00 
2083,E09000020,Kensington & Chelsea,8/1/1998,271068.2653, 664.00 , 8.50 
2084,E09000021,Kingston upon Thames,8/1/1998,120298.2667, 526.00 , 7.60 
2085,E09000022,Lambeth,8/1/1998,109637.0368, 675.00 , 8.50 
2086,E09000023,Lewisham,8/1/1998,77655.03236, 601.00 , 8.10 
2087,E09000024,Merton,8/1/1998,111213.2329, 521.00 , 7.60 
2088,E09000025,Newham,8/1/1998,69054.59979, 623.00 , 8.20 
2089,E09000026,Redbridge,8/1/1998,95984.22602, 480.00 , 7.30 
2090,E09000027,Richmond upon Thames,8/1/1998,165706.4991, 479.00 , 7.30 
2091,E09000028,Southwark,8/1/1998,95488.40856, 620.00 , 8.20 
2092,E09000029,Sutton,8/1/1998,92559.77087, 428.00 , 6.90 
2093,E09000030,Tower Hamlets,8/1/1998,98577.24248, 690.00 , 8.60 
2094,E09000031,Waltham Forest,8/1/1998,77016.15142, 613.00 , 8.20 
2095,E09000032,Wandsworth,8/1/1998,126715.3236, 606.00 , 8.10 
2096,E09000033,Westminster,8/1/1998,186698.035, 716.00 , 8.80 
2113,E09000002,Barking & Dagenham,9/1/1998,61485.08509, 548.00 , 7.80 
2114,E09000003,Barnet,9/1/1998,125320.3496, 471.00 , 7.20 
2115,E09000004,Bexley,9/1/1998,82217.15755, 411.00 , 6.70 
2116,E09000005,Brent,9/1/1998,104173.9979, 527.00 , 7.60 
2117,E09000006,Bromley,9/1/1998,112709.4413, 427.00 , 6.90 
2118,E09000007,Camden,9/1/1998,173334.9723, 629.00 , 8.30 
2119,E09000008,Croydon,9/1/1998,90928.19214, 418.00 , 6.80 
2120,E09000009,Ealing,9/1/1998,114786.0953, 468.00 , 7.20 
2121,E09000010,Enfield,9/1/1998,95473.58518, 432.00 , 6.90 
2122,E09000011,Greenwich,9/1/1998,82748.30484, 567.00 , 7.90 
2123,E09000012,Hackney,9/1/1998,92145.91463, 942.00 , 9.80 
2124,E09000013,Hammersmith & Fulham,9/1/1998,183796.0678, 498.00 , 7.40 
2125,E09000014,Haringey,9/1/1998,110683.4918, 641.00 , 8.30 
2126,E09000015,Harrow,9/1/1998,119231.5023, 436.00 , 6.90 
2127,E09000016,Havering,9/1/1998,86823.05447, 419.00 , 6.80 
2128,E09000017,Hillingdon,9/1/1998,100097.3168, 466.00 , 7.20 
2129,E09000018,Hounslow,9/1/1998,103553.156, 486.00 , 7.30 
2130,E09000019,Islington,9/1/1998,141481.0846, 583.00 , 8.00 
2131,E09000020,Kensington & Chelsea,9/1/1998,266527.4243, 664.00 , 8.50 
2132,E09000021,Kingston upon Thames,9/1/1998,120943.0724, 526.00 , 7.60 
2133,E09000022,Lambeth,9/1/1998,108289.4932, 675.00 , 8.50 
2134,E09000023,Lewisham,9/1/1998,78308.12659, 601.00 , 8.10 
2135,E09000024,Merton,9/1/1998,110274.0896, 521.00 , 7.60 
2136,E09000025,Newham,9/1/1998,69124.70151, 623.00 , 8.20 
2137,E09000026,Redbridge,9/1/1998,95691.57316, 480.00 , 7.30 
2138,E09000027,Richmond upon Thames,9/1/1998,170784.0947, 479.00 , 7.30 
2139,E09000028,Southwark,9/1/1998,93807.03902, 620.00 , 8.20 
2140,E09000029,Sutton,9/1/1998,93302.68552, 428.00 , 6.90 
2141,E09000030,Tower Hamlets,9/1/1998,98086.69599, 690.00 , 8.60 
2142,E09000031,Waltham Forest,9/1/1998,76473.76142, 613.00 , 8.20 
2143,E09000032,Wandsworth,9/1/1998,130162.6257, 606.00 , 8.10 
2144,E09000033,Westminster,9/1/1998,195118.6135, 716.00 , 8.80 
2161,E09000002,Barking & Dagenham,10/1/1998,62005.10759, 548.00 , 7.80 
2162,E09000003,Barnet,10/1/1998,125719.0786, 471.00 , 7.20 
2163,E09000004,Bexley,10/1/1998,82767.38679, 411.00 , 6.70 
2164,E09000005,Brent,10/1/1998,104398.8145, 527.00 , 7.60 
2165,E09000006,Bromley,10/1/1998,112592.3065, 427.00 , 6.90 
2166,E09000007,Camden,10/1/1998,172384.517, 629.00 , 8.30 
2167,E09000008,Croydon,10/1/1998,91165.3496, 418.00 , 6.80 
2168,E09000009,Ealing,10/1/1998,114190.2717, 468.00 , 7.20 
2169,E09000010,Enfield,10/1/1998,95077.10624, 432.00 , 6.90 
2170,E09000011,Greenwich,10/1/1998,82373.95764, 567.00 , 7.90 
2171,E09000012,Hackney,10/1/1998,88622.63034, 942.00 , 9.80 
2172,E09000013,Hammersmith & Fulham,10/1/1998,177413.1984, 498.00 , 7.40 
2173,E09000014,Haringey,10/1/1998,110846.9561, 641.00 , 8.30 
2174,E09000015,Harrow,10/1/1998,117105.0566, 436.00 , 6.90 
2175,E09000016,Havering,10/1/1998,86774.53214, 419.00 , 6.80 
2176,E09000017,Hillingdon,10/1/1998,100998.4359, 466.00 , 7.20 
2177,E09000018,Hounslow,10/1/1998,103557.0817, 486.00 , 7.30 
2178,E09000019,Islington,10/1/1998,137819.9591, 583.00 , 8.00 
2179,E09000020,Kensington & Chelsea,10/1/1998,262418.9082, 664.00 , 8.50 
2180,E09000021,Kingston upon Thames,10/1/1998,121774.4158, 526.00 , 7.60 
2181,E09000022,Lambeth,10/1/1998,107015.5039, 675.00 , 8.50 
2182,E09000023,Lewisham,10/1/1998,75820.90405, 601.00 , 8.10 
2183,E09000024,Merton,10/1/1998,110666.451, 521.00 , 7.60 
2184,E09000025,Newham,10/1/1998,69596.72716, 623.00 , 8.20 
2185,E09000026,Redbridge,10/1/1998,96575.53827, 480.00 , 7.30 
2186,E09000027,Richmond upon Thames,10/1/1998,178760.7612, 479.00 , 7.30 
2187,E09000028,Southwark,10/1/1998,94680.31192, 620.00 , 8.20 
2188,E09000029,Sutton,10/1/1998,94598.75891, 428.00 , 6.90 
2189,E09000030,Tower Hamlets,10/1/1998,99342.02547, 690.00 , 8.60 
2190,E09000031,Waltham Forest,10/1/1998,76936.93106, 613.00 , 8.20 
2191,E09000032,Wandsworth,10/1/1998,128481.8043, 606.00 , 8.10 
2192,E09000033,Westminster,10/1/1998,196666.6553, 716.00 , 8.80 
2209,E09000002,Barking & Dagenham,11/1/1998,62239.78472, 548.00 , 7.80 
2210,E09000003,Barnet,11/1/1998,125086.4722, 471.00 , 7.20 
2211,E09000004,Bexley,11/1/1998,83837.91893, 411.00 , 6.70 
2212,E09000005,Brent,11/1/1998,104826.9114, 527.00 , 7.60 
2213,E09000006,Bromley,11/1/1998,112196.6123, 427.00 , 6.90 
2214,E09000007,Camden,11/1/1998,174582.4394, 629.00 , 8.30 
2215,E09000008,Croydon,11/1/1998,91461.19439, 418.00 , 6.80 
2216,E09000009,Ealing,11/1/1998,114159.8157, 468.00 , 7.20 
2217,E09000010,Enfield,11/1/1998,94976.67065, 432.00 , 6.90 
2218,E09000011,Greenwich,11/1/1998,83126.8212, 567.00 , 7.90 
2219,E09000012,Hackney,11/1/1998,91616.14533, 942.00 , 9.80 
2220,E09000013,Hammersmith & Fulham,11/1/1998,174443.9522, 498.00 , 7.40 
2221,E09000014,Haringey,11/1/1998,108926.558, 641.00 , 8.30 
2222,E09000015,Harrow,11/1/1998,117228.9275, 436.00 , 6.90 
2223,E09000016,Havering,11/1/1998,87507.60515, 419.00 , 6.80 
2224,E09000017,Hillingdon,11/1/1998,101277.1837, 466.00 , 7.20 
2225,E09000018,Hounslow,11/1/1998,102069.8973, 486.00 , 7.30 
2226,E09000019,Islington,11/1/1998,137651.5711, 583.00 , 8.00 
2227,E09000020,Kensington & Chelsea,11/1/1998,255844.1315, 664.00 , 8.50 
2228,E09000021,Kingston upon Thames,11/1/1998,121897.5123, 526.00 , 7.60 
2229,E09000022,Lambeth,11/1/1998,106181.7414, 675.00 , 8.50 
2230,E09000023,Lewisham,11/1/1998,75227.54675, 601.00 , 8.10 
2231,E09000024,Merton,11/1/1998,109273.9571, 521.00 , 7.60 
2232,E09000025,Newham,11/1/1998,69397.83664, 623.00 , 8.20 
2233,E09000026,Redbridge,11/1/1998,96240.32723, 480.00 , 7.30 
2234,E09000027,Richmond upon Thames,11/1/1998,180444.4459, 479.00 , 7.30 
2235,E09000028,Southwark,11/1/1998,96759.26284, 620.00 , 8.20 
2236,E09000029,Sutton,11/1/1998,95132.9044, 428.00 , 6.90 
2237,E09000030,Tower Hamlets,11/1/1998,100981.6977, 690.00 , 8.60 
2238,E09000031,Waltham Forest,11/1/1998,77341.53595, 613.00 , 8.20 
2239,E09000032,Wandsworth,11/1/1998,128840.5708, 606.00 , 8.10 
2240,E09000033,Westminster,11/1/1998,196670.3204, 716.00 , 8.80 
2257,E09000002,Barking & Dagenham,12/1/1998,63487.53798, 548.00 , 7.80 
2258,E09000003,Barnet,12/1/1998,125756.6791, 471.00 , 7.20 
2259,E09000004,Bexley,12/1/1998,83263.52712, 411.00 , 6.70 
2260,E09000005,Brent,12/1/1998,104374.9985, 527.00 , 7.60 
2261,E09000006,Bromley,12/1/1998,112814.0055, 427.00 , 6.90 
2262,E09000007,Camden,12/1/1998,173071.6319, 629.00 , 8.30 
2263,E09000008,Croydon,12/1/1998,91827.85595, 418.00 , 6.80 
2264,E09000009,Ealing,12/1/1998,112653.422, 468.00 , 7.20 
2265,E09000010,Enfield,12/1/1998,94863.4677, 432.00 , 6.90 
2266,E09000011,Greenwich,12/1/1998,84871.68318, 567.00 , 7.90 
2267,E09000012,Hackney,12/1/1998,93847.49131, 942.00 , 9.80 
2268,E09000013,Hammersmith & Fulham,12/1/1998,172010.5192, 498.00 , 7.40 
2269,E09000014,Haringey,12/1/1998,107368.0689, 641.00 , 8.30 
2270,E09000015,Harrow,12/1/1998,117471.185, 436.00 , 6.90 
2271,E09000016,Havering,12/1/1998,89171.50142, 419.00 , 6.80 
2272,E09000017,Hillingdon,12/1/1998,102041.991, 466.00 , 7.20 
2273,E09000018,Hounslow,12/1/1998,101169.1191, 486.00 , 7.30 
2274,E09000019,Islington,12/1/1998,135066.3567, 583.00 , 8.00 
2275,E09000020,Kensington & Chelsea,12/1/1998,266270.5485, 664.00 , 8.50 
2276,E09000021,Kingston upon Thames,12/1/1998,120382.1116, 526.00 , 7.60 
2277,E09000022,Lambeth,12/1/1998,107115.792, 675.00 , 8.50 
2278,E09000023,Lewisham,12/1/1998,75338.81507, 601.00 , 8.10 
2279,E09000024,Merton,12/1/1998,108352.782, 521.00 , 7.60 
2280,E09000025,Newham,12/1/1998,70575.82682, 623.00 , 8.20 
2281,E09000026,Redbridge,12/1/1998,96205.1258, 480.00 , 7.30 
2282,E09000027,Richmond upon Thames,12/1/1998,178678.5042, 479.00 , 7.30 
2283,E09000028,Southwark,12/1/1998,98302.97736, 620.00 , 8.20 
2284,E09000029,Sutton,12/1/1998,95480.81832, 428.00 , 6.90 
2285,E09000030,Tower Hamlets,12/1/1998,104182.1897, 690.00 , 8.60 
2286,E09000031,Waltham Forest,12/1/1998,78115.15176, 613.00 , 8.20 
2287,E09000032,Wandsworth,12/1/1998,126224.4243, 606.00 , 8.10 
2288,E09000033,Westminster,12/1/1998,188672.0143, 716.00 , 8.80 
2305,E09000002,Barking & Dagenham,1/1/1999,64531.66938, 548.00 , 7.80 
2306,E09000003,Barnet,1/1/1999,126189.4276, 471.00 , 7.20 
2307,E09000004,Bexley,1/1/1999,83063.70909, 411.00 , 6.70 
2308,E09000005,Brent,1/1/1999,105461.3404, 527.00 , 7.60 
2309,E09000006,Bromley,1/1/1999,112544.0149, 427.00 , 6.90 
2310,E09000007,Camden,1/1/1999,170960.9458, 629.00 , 8.30 
2311,E09000008,Croydon,1/1/1999,91178.99822, 418.00 , 6.80 
2312,E09000009,Ealing,1/1/1999,112914.4883, 468.00 , 7.20 
2313,E09000010,Enfield,1/1/1999,94831.15226, 432.00 , 6.90 
2314,E09000011,Greenwich,1/1/1999,86685.01105, 567.00 , 7.90 
2315,E09000012,Hackney,1/1/1999,99488.82028, 942.00 , 9.80 
2316,E09000013,Hammersmith & Fulham,1/1/1999,178178.6213, 498.00 , 7.40 
2317,E09000014,Haringey,1/1/1999,107522.9387, 641.00 , 8.30 
2318,E09000015,Harrow,1/1/1999,118610.9583, 436.00 , 6.90 
2319,E09000016,Havering,1/1/1999,89520.90708, 419.00 , 6.80 
2320,E09000017,Hillingdon,1/1/1999,102147.1398, 466.00 , 7.20 
2321,E09000018,Hounslow,1/1/1999,101233.8036, 486.00 , 7.30 
2322,E09000019,Islington,1/1/1999,135270.4037, 583.00 , 8.00 
2323,E09000020,Kensington & Chelsea,1/1/1999,278268.6998, 664.00 , 8.50 
2324,E09000021,Kingston upon Thames,1/1/1999,119772.5896, 526.00 , 7.60 
2325,E09000022,Lambeth,1/1/1999,106119.1048, 675.00 , 8.50 
2326,E09000023,Lewisham,1/1/1999,77527.50009, 601.00 , 8.10 
2327,E09000024,Merton,1/1/1999,109273.6564, 521.00 , 7.60 
2328,E09000025,Newham,1/1/1999,69438.7051, 623.00 , 8.20 
2329,E09000026,Redbridge,1/1/1999,96338.45919, 480.00 , 7.30 
2330,E09000027,Richmond upon Thames,1/1/1999,174889.3833, 479.00 , 7.30 
2331,E09000028,Southwark,1/1/1999,100114.5479, 620.00 , 8.20 
2332,E09000029,Sutton,1/1/1999,94888.05567, 428.00 , 6.90 
2333,E09000030,Tower Hamlets,1/1/1999,107464.1761, 690.00 , 8.60 
2334,E09000031,Waltham Forest,1/1/1999,78116.81294, 613.00 , 8.20 
2335,E09000032,Wandsworth,1/1/1999,126280.2113, 606.00 , 8.10 
2336,E09000033,Westminster,1/1/1999,188601.2156, 716.00 , 8.80 
2353,E09000002,Barking & Dagenham,2/1/1999,64165.8862, 548.00 , 7.80 
2354,E09000003,Barnet,2/1/1999,127016.6776, 471.00 , 7.20 
2355,E09000004,Bexley,2/1/1999,82927.91202, 411.00 , 6.70 
2356,E09000005,Brent,2/1/1999,105818.0386, 527.00 , 7.60 
2357,E09000006,Bromley,2/1/1999,111888.5703, 427.00 , 6.90 
2358,E09000007,Camden,2/1/1999,173480.4206, 629.00 , 8.30 
2359,E09000008,Croydon,2/1/1999,91101.93464, 418.00 , 6.80 
2360,E09000009,Ealing,2/1/1999,113766.5971, 468.00 , 7.20 
2361,E09000010,Enfield,2/1/1999,95081.97694, 432.00 , 6.90 
2362,E09000011,Greenwich,2/1/1999,86117.38491, 567.00 , 7.90 
2363,E09000012,Hackney,2/1/1999,98975.67719, 942.00 , 9.80 
2364,E09000013,Hammersmith & Fulham,2/1/1999,177829.7989, 498.00 , 7.40 
2365,E09000014,Haringey,2/1/1999,108704.3147, 641.00 , 8.30 
2366,E09000015,Harrow,2/1/1999,119072.196, 436.00 , 6.90 
2367,E09000016,Havering,2/1/1999,89272.00414, 419.00 , 6.80 
2368,E09000017,Hillingdon,2/1/1999,101773.7044, 466.00 , 7.20 
2369,E09000018,Hounslow,2/1/1999,102182.0486, 486.00 , 7.30 
2370,E09000019,Islington,2/1/1999,137960.8842, 583.00 , 8.00 
2371,E09000020,Kensington & Chelsea,2/1/1999,289467.3431, 664.00 , 8.50 
2372,E09000021,Kingston upon Thames,2/1/1999,118098.4886, 526.00 , 7.60 
2373,E09000022,Lambeth,2/1/1999,107158.0285, 675.00 , 8.50 
2374,E09000023,Lewisham,2/1/1999,79266.54324, 601.00 , 8.10 
2375,E09000024,Merton,2/1/1999,109397.4444, 521.00 , 7.60 
2376,E09000025,Newham,2/1/1999,70158.69633, 623.00 , 8.20 
2377,E09000026,Redbridge,2/1/1999,97153.94034, 480.00 , 7.30 
2378,E09000027,Richmond upon Thames,2/1/1999,171215.8946, 479.00 , 7.30 
2379,E09000028,Southwark,2/1/1999,102573.3104, 620.00 , 8.20 
2380,E09000029,Sutton,2/1/1999,94864.45412, 428.00 , 6.90 
2381,E09000030,Tower Hamlets,2/1/1999,105112.6677, 690.00 , 8.60 
2382,E09000031,Waltham Forest,2/1/1999,78645.34854, 613.00 , 8.20 
2383,E09000032,Wandsworth,2/1/1999,122987.2323, 606.00 , 8.10 
2384,E09000033,Westminster,2/1/1999,198480.7717, 716.00 , 8.80 
2401,E09000002,Barking & Dagenham,3/1/1999,63528.08617, 548.00 , 7.80 
2402,E09000003,Barnet,3/1/1999,126902.3843, 471.00 , 7.20 
2403,E09000004,Bexley,3/1/1999,83333.72827, 411.00 , 6.70 
2404,E09000005,Brent,3/1/1999,107528.0421, 527.00 , 7.60 
2405,E09000006,Bromley,3/1/1999,112486.4897, 427.00 , 6.90 
2406,E09000007,Camden,3/1/1999,178877.0672, 629.00 , 8.30 
2407,E09000008,Croydon,3/1/1999,91471.33754, 418.00 , 6.80 
2408,E09000009,Ealing,3/1/1999,115214.6477, 468.00 , 7.20 
2409,E09000010,Enfield,3/1/1999,95550.53917, 432.00 , 6.90 
2410,E09000011,Greenwich,3/1/1999,85174.92212, 567.00 , 7.90 
2411,E09000012,Hackney,3/1/1999,98491.78391, 942.00 , 9.80 
2412,E09000013,Hammersmith & Fulham,3/1/1999,181256.143, 498.00 , 7.40 
2413,E09000014,Haringey,3/1/1999,109969.252, 641.00 , 8.30 
2414,E09000015,Harrow,3/1/1999,120272.7461, 436.00 , 6.90 
2415,E09000016,Havering,3/1/1999,88939.34854, 419.00 , 6.80 
2416,E09000017,Hillingdon,3/1/1999,102525.2535, 466.00 , 7.20 
2417,E09000018,Hounslow,3/1/1999,102926.5373, 486.00 , 7.30 
2418,E09000019,Islington,3/1/1999,142814.6664, 583.00 , 8.00 
2419,E09000020,Kensington & Chelsea,3/1/1999,285638.3561, 664.00 , 8.50 
2420,E09000021,Kingston upon Thames,3/1/1999,119696.6733, 526.00 , 7.60 
2421,E09000022,Lambeth,3/1/1999,106659.4971, 675.00 , 8.50 
2422,E09000023,Lewisham,3/1/1999,79578.68251, 601.00 , 8.10 
2423,E09000024,Merton,3/1/1999,114816.3224, 521.00 , 7.60 
2424,E09000025,Newham,3/1/1999,69459.01834, 623.00 , 8.20 
2425,E09000026,Redbridge,3/1/1999,98313.08503, 480.00 , 7.30 
2426,E09000027,Richmond upon Thames,3/1/1999,169589.8601, 479.00 , 7.30 
2427,E09000028,Southwark,3/1/1999,104235.1355, 620.00 , 8.20 
2428,E09000029,Sutton,3/1/1999,94881.49949, 428.00 , 6.90 
2429,E09000030,Tower Hamlets,3/1/1999,102997.8002, 690.00 , 8.60 
2430,E09000031,Waltham Forest,3/1/1999,78934.46227, 613.00 , 8.20 
2431,E09000032,Wandsworth,3/1/1999,127450.4524, 606.00 , 8.10 
2432,E09000033,Westminster,3/1/1999,205497.3901, 716.00 , 8.80 
2449,E09000002,Barking & Dagenham,4/1/1999,63579.89636, 548.00 , 7.80 
2450,E09000003,Barnet,4/1/1999,127883.2693, 471.00 , 7.20 
2451,E09000004,Bexley,4/1/1999,84266.87941, 411.00 , 6.70 
2452,E09000005,Brent,4/1/1999,106234.4577, 527.00 , 7.60 
2453,E09000006,Bromley,4/1/1999,114994.19, 427.00 , 6.90 
2454,E09000007,Camden,4/1/1999,182926.019, 629.00 , 8.30 
2455,E09000008,Croydon,4/1/1999,93440.24484, 418.00 , 6.80 
2456,E09000009,Ealing,4/1/1999,118843.7142, 468.00 , 7.20 
2457,E09000010,Enfield,4/1/1999,97457.06275, 432.00 , 6.90 
2458,E09000011,Greenwich,4/1/1999,84726.53857, 567.00 , 7.90 
2459,E09000012,Hackney,4/1/1999,98420.39522, 942.00 , 9.80 
2460,E09000013,Hammersmith & Fulham,4/1/1999,183110.968, 498.00 , 7.40 
2461,E09000014,Haringey,4/1/1999,111510.253, 641.00 , 8.30 
2462,E09000015,Harrow,4/1/1999,121329.4816, 436.00 , 6.90 
2463,E09000016,Havering,4/1/1999,90144.75583, 419.00 , 6.80 
2464,E09000017,Hillingdon,4/1/1999,103632.411, 466.00 , 7.20 
2465,E09000018,Hounslow,4/1/1999,104553.4418, 486.00 , 7.30 
2466,E09000019,Islington,4/1/1999,149721.828, 583.00 , 8.00 
2467,E09000020,Kensington & Chelsea,4/1/1999,283232.0402, 664.00 , 8.50 
2468,E09000021,Kingston upon Thames,4/1/1999,121127.9169, 526.00 , 7.60 
2469,E09000022,Lambeth,4/1/1999,109745.573, 675.00 , 8.50 
2470,E09000023,Lewisham,4/1/1999,80440.16818, 601.00 , 8.10 
2471,E09000024,Merton,4/1/1999,116423.617, 521.00 , 7.60 
2472,E09000025,Newham,4/1/1999,70790.78396, 623.00 , 8.20 
2473,E09000026,Redbridge,4/1/1999,99209.01804, 480.00 , 7.30 
2474,E09000027,Richmond upon Thames,4/1/1999,168780.4258, 479.00 , 7.30 
2475,E09000028,Southwark,4/1/1999,104883.5665, 620.00 , 8.20 
2476,E09000029,Sutton,4/1/1999,95454.7897, 428.00 , 6.90 
2477,E09000030,Tower Hamlets,4/1/1999,101336.462, 690.00 , 8.60 
2478,E09000031,Waltham Forest,4/1/1999,79754.05358, 613.00 , 8.20 
2479,E09000032,Wandsworth,4/1/1999,130610.2869, 606.00 , 8.10 
2480,E09000033,Westminster,4/1/1999,208212.9237, 716.00 , 8.80 
2497,E09000002,Barking & Dagenham,5/1/1999,64508.34516, 548.00 , 7.80 
2498,E09000003,Barnet,5/1/1999,129392.9587, 471.00 , 7.20 
2499,E09000004,Bexley,5/1/1999,84513.45483, 411.00 , 6.70 
2500,E09000005,Brent,5/1/1999,106088.9911, 527.00 , 7.60 
