,ID,London Borough,Date,Average Price
2934,E09000007,Camden,2000-02-01,228163.1022
2935,E09000008,Croydon,2000-02-01,110940.7332
2936,E09000009,Ealing,2000-02-01,145283.6423
2937,E09000010,Enfield,2000-02-01,112876.9895
2938,E09000011,Greenwich,2000-02-01,102030.3704
2939,E09000012,Hackney,2000-02-01,122281.3806
2940,E09000013,Hammersmith & Fulham,2000-02-01,229606.1254
2941,E09000014,Haringey,2000-02-01,136421.6352
2942,E09000015,Harrow,2000-02-01,143046.4402
2943,E09000016,Havering,2000-02-01,102533.0983
2944,E09000017,Hillingdon,2000-02-01,122780.6898
2945,E09000018,Hounslow,2000-02-01,129267.7549
2946,E09000019,Islington,2000-02-01,177760.8095
2947,E09000020,Kensington & Chelsea,2000-02-01,352515.7481
2948,E09000021,Kingston upon Thames,2000-02-01,151118.432
2949,E09000022,Lambeth,2000-02-01,135769.8021
2950,E09000023,Lewisham,2000-02-01,98810.20865
2951,E09000024,Merton,2000-02-01,141816.41
2952,E09000025,Newham,2000-02-01,85462.24118
2953,E09000026,Redbridge,2000-02-01,116131.791
2954,E09000027,Richmond upon Thames,2000-02-01,207133.6579
2955,E09000028,Southwark,2000-02-01,130271.7703
2956,E09000029,Sutton,2000-02-01,116907.2959
2957,E09000030,Tower Hamlets,2000-02-01,128809.5421
2958,E09000031,Waltham Forest,2000-02-01,94468.87661
2959,E09000032,Wandsworth,2000-02-01,170409.3309
2960,E09000033,Westminster,2000-02-01,249505.0267
2977,E09000002,Barking & Dagenham,2000-03-01,73623.57292
2978,E09000003,Barnet,2000-03-01,159938.6457
2979,E09000004,Bexley,2000-03-01,98306.41584
2980,E09000005,Brent,2000-03-01,134098.1282
2981,E09000006,Bromley,2000-03-01,141093.8229
2982,E09000007,Camden,2000-03-01,230540.5577
2983,E09000008,Croydon,2000-03-01,111888.8009
2984,E09000009,Ealing,2000-03-01,146462.5362
2985,E09000010,Enfield,2000-03-01,116372.6487
2986,E09000011,Greenwich,2000-03-01,101218.0611
2987,E09000012,Hackney,2000-03-01,121356.4981
2988,E09000013,Hammersmith & Fulham,2000-03-01,233873.4993
2989,E09000014,Haringey,2000-03-01,138334.5517
2990,E09000015,Harrow,2000-03-01,145376.5455
2991,E09000016,Havering,2000-03-01,104182.0172
2992,E09000017,Hillingdon,2000-03-01,123504.0359
2993,E09000018,Hounslow,2000-03-01,130506.0226
2994,E09000019,Islington,2000-03-01,180996.1106
2995,E09000020,Kensington & Chelsea,2000-03-01,360877.7181
2996,E09000021,Kingston upon Thames,2000-03-01,153882.9533
2997,E09000022,Lambeth,2000-03-01,136644.8887
2998,E09000023,Lewisham,2000-03-01,101880.3303
2999,E09000024,Merton,2000-03-01,145379.7642
3000,E09000025,Newham,2000-03-01,86723.45882
3001,E09000026,Redbridge,2000-03-01,118107.128
3002,E09000027,Richmond upon Thames,2000-03-01,210007.4803
3003,E09000028,Southwark,2000-03-01,132454.2041
3004,E09000029,Sutton,2000-03-01,117684.3508
3005,E09000030,Tower Hamlets,2000-03-01,130069.4355
3006,E09000031,Waltham Forest,2000-03-01,96776.00623
3007,E09000032,Wandsworth,2000-03-01,176525.7685
3008,E09000033,Westminster,2000-03-01,249858.2695
3025,E09000002,Barking & Dagenham,2000-04-01,73800.30431
3026,E09000003,Barnet,2000-04-01,162987.5883
3027,E09000004,Bexley,2000-04-01,99377.57806
3028,E09000005,Brent,2000-04-01,137261.2245
3029,E09000006,Bromley,2000-04-01,144533.5694
3030,E09000007,Camden,2000-04-01,239658.6642
3031,E09000008,Croydon,2000-04-01,114685.9777
3032,E09000009,Ealing,2000-04-01,149700.6891
3033,E09000010,Enfield,2000-04-01,118217.0664
3034,E09000011,Greenwich,2000-04-01,104054.6118
3035,E09000012,Hackney,2000-04-01,123167.5593
3036,E09000013,Hammersmith & Fulham,2000-04-01,244243.7797
3037,E09000014,Haringey,2000-04-01,141692.543
3038,E09000015,Harrow,2000-04-01,146687.3951
3039,E09000016,Havering,2000-04-01,106342.7445
3040,E09000017,Hillingdon,2000-04-01,127248.9728
3041,E09000018,Hounslow,2000-04-01,132159.5164
3042,E09000019,Islington,2000-04-01,187454.237
3043,E09000020,Kensington & Chelsea,2000-04-01,376492.6887
3044,E09000021,Kingston upon Thames,2000-04-01,158072.41
3045,E09000022,Lambeth,2000-04-01,142636.1797
3046,E09000023,Lewisham,2000-04-01,104421.1253
3047,E09000024,Merton,2000-04-01,148308.5539
3048,E09000025,Newham,2000-04-01,88975.54112
3049,E09000026,Redbridge,2000-04-01,119154.792
3050,E09000027,Richmond upon Thames,2000-04-01,217530.9973
3051,E09000028,Southwark,2000-04-01,134806.3033
3052,E09000029,Sutton,2000-04-01,119786.7092
3053,E09000030,Tower Hamlets,2000-04-01,136083.9964
3054,E09000031,Waltham Forest,2000-04-01,99080.81048
3055,E09000032,Wandsworth,2000-04-01,183066.3744
3056,E09000033,Westminster,2000-04-01,261213.2996
3073,E09000002,Barking & Dagenham,2000-05-01,75125.95318
3074,E09000003,Barnet,2000-05-01,165737.2084
3075,E09000004,Bexley,2000-05-01,101274.2597
3076,E09000005,Brent,2000-05-01,140112.5848
3077,E09000006,Bromley,2000-05-01,147555.8823
3078,E09000007,Camden,2000-05-01,248815.1545
3079,E09000008,Croydon,2000-05-01,117832.1169
3080,E09000009,Ealing,2000-05-01,153333.8744
3081,E09000010,Enfield,2000-05-01,120935.1833
3082,E09000011,Greenwich,2000-05-01,107370.6475
3083,E09000012,Hackney,2000-05-01,127912.2354
3084,E09000013,Hammersmith & Fulham,2000-05-01,246592.8504
3085,E09000014,Haringey,2000-05-01,143565.9994
3086,E09000015,Harrow,2000-05-01,150697.8745
3087,E09000016,Havering,2000-05-01,108520.0571
3088,E09000017,Hillingdon,2000-05-01,129652.3683
3089,E09000018,Hounslow,2000-05-01,133955.4269
3090,E09000019,Islington,2000-05-01,191387.7848
3091,E09000020,Kensington & Chelsea,2000-05-01,382489.1883
3092,E09000021,Kingston upon Thames,2000-05-01,161339.185
3093,E09000022,Lambeth,2000-05-01,145227.5782
3094,E09000023,Lewisham,2000-05-01,103960.3523
3095,E09000024,Merton,2000-05-01,151026.4259
3096,E09000025,Newham,2000-05-01,90940.58913
3097,E09000026,Redbridge,2000-05-01,122802.9383
3098,E09000027,Richmond upon Thames,2000-05-01,225530.5391
3099,E09000028,Southwark,2000-05-01,133379.7436
3100,E09000029,Sutton,2000-05-01,123844.207
3101,E09000030,Tower Hamlets,2000-05-01,142125.9316
3102,E09000031,Waltham Forest,2000-05-01,102386.5888
3103,E09000032,Wandsworth,2000-05-01,184200.2187
3104,E09000033,Westminster,2000-05-01,260799.9231
3121,E09000002,Barking & Dagenham,2000-06-01,76939.36185
3122,E09000003,Barnet,2000-06-01,169025.204
3123,E09000004,Bexley,2000-06-01,102653.9181
3124,E09000005,Brent,2000-06-01,142654.4912
3125,E09000006,Bromley,2000-06-01,150427.1432
3126,E09000007,Camden,2000-06-01,261772.9433
3127,E09000008,Croydon,2000-06-01,120123.5561
3128,E09000009,Ealing,2000-06-01,155190.7038
3129,E09000010,Enfield,2000-06-01,122880.5094
3130,E09000011,Greenwich,2000-06-01,111237.1122
3131,E09000012,Hackney,2000-06-01,135188.8229
3132,E09000013,Hammersmith & Fulham,2000-06-01,245883.6384
3133,E09000014,Haringey,2000-06-01,148610.3178
3134,E09000015,Harrow,2000-06-01,153953.3292
3135,E09000016,Havering,2000-06-01,110771.2341
3136,E09000017,Hillingdon,2000-06-01,131651.2225
3137,E09000018,Hounslow,2000-06-01,138854.2187
3138,E09000019,Islington,2000-06-01,195606.0529
3139,E09000020,Kensington & Chelsea,2000-06-01,372276.1716
3140,E09000021,Kingston upon Thames,2000-06-01,164611.2628
3141,E09000022,Lambeth,2000-06-01,149817.7407
3142,E09000023,Lewisham,2000-06-01,107434.7414
3143,E09000024,Merton,2000-06-01,152342.9983
3144,E09000025,Newham,2000-06-01,93271.84687
3145,E09000026,Redbridge,2000-06-01,123672.629
3146,E09000027,Richmond upon Thames,2000-06-01,232298.2988
3147,E09000028,Southwark,2000-06-01,137528.4437
3148,E09000029,Sutton,2000-06-01,128893.1352
3149,E09000030,Tower Hamlets,2000-06-01,146212.7317
3150,E09000031,Waltham Forest,2000-06-01,104172.6444
3151,E09000032,Wandsworth,2000-06-01,187474.6247
3152,E09000033,Westminster,2000-06-01,266372.5999
3169,E09000002,Barking & Dagenham,2000-07-01,78868.70986
3170,E09000003,Barnet,2000-07-01,170520.83
3171,E09000004,Bexley,2000-07-01,104526.3002
3172,E09000005,Brent,2000-07-01,143702.3954
3173,E09000006,Bromley,2000-07-01,151437.7355
3174,E09000007,Camden,2000-07-01,264646.5189
3175,E09000008,Croydon,2000-07-01,121235.1846
3176,E09000009,Ealing,2000-07-01,156898.7331
3177,E09000010,Enfield,2000-07-01,124835.4155
3178,E09000011,Greenwich,2000-07-01,113783.8342
3179,E09000012,Hackney,2000-07-01,138909.0242
3180,E09000013,Hammersmith & Fulham,2000-07-01,244307.0028
3181,E09000014,Haringey,2000-07-01,151038.6975
3182,E09000015,Harrow,2000-07-01,156711.3489
3183,E09000016,Havering,2000-07-01,111484.2475
3184,E09000017,Hillingdon,2000-07-01,133752.9613
3185,E09000018,Hounslow,2000-07-01,141802.564
3186,E09000019,Islington,2000-07-01,201103.3448
3187,E09000020,Kensington & Chelsea,2000-07-01,384497.3933
3188,E09000021,Kingston upon Thames,2000-07-01,165708.1954
3189,E09000022,Lambeth,2000-07-01,148316.909
3190,E09000023,Lewisham,2000-07-01,108335.802
3191,E09000024,Merton,2000-07-01,156829.4245
3192,E09000025,Newham,2000-07-01,95877.34713
3193,E09000026,Redbridge,2000-07-01,126565.5184
3194,E09000027,Richmond upon Thames,2000-07-01,232119.0528
3195,E09000028,Southwark,2000-07-01,142871.4433
3196,E09000029,Sutton,2000-07-01,130589.2735
3197,E09000030,Tower Hamlets,2000-07-01,146150.92
3198,E09000031,Waltham Forest,2000-07-01,105134.8551
3199,E09000032,Wandsworth,2000-07-01,190074.8183
3200,E09000033,Westminster,2000-07-01,262936.6578
3217,E09000002,Barking & Dagenham,2000-08-01,80149.97701
3218,E09000003,Barnet,2000-08-01,173966.3929
3219,E09000004,Bexley,2000-08-01,106695.6762
3220,E09000005,Brent,2000-08-01,144148.48
3221,E09000006,Bromley,2000-08-01,153323.501
3222,E09000007,Camden,2000-08-01,262123.5871
3223,E09000008,Croydon,2000-08-01,120920.5449
3224,E09000009,Ealing,2000-08-01,158659.1534
3225,E09000010,Enfield,2000-08-01,125646.6195
3226,E09000011,Greenwich,2000-08-01,115377.3356
3227,E09000012,Hackney,2000-08-01,142308.5154
3228,E09000013,Hammersmith & Fulham,2000-08-01,256549.6457
3229,E09000014,Haringey,2000-08-01,155215.6668
3230,E09000015,Harrow,2000-08-01,157833.4706
3231,E09000016,Havering,2000-08-01,111635.0458
3232,E09000017,Hillingdon,2000-08-01,135554.8791
3233,E09000018,Hounslow,2000-08-01,145402.4652
3234,E09000019,Islington,2000-08-01,199566.5603
3235,E09000020,Kensington & Chelsea,2000-08-01,388375.1065
3236,E09000021,Kingston upon Thames,2000-08-01,168037.4945
3237,E09000022,Lambeth,2000-08-01,151419.4884
3238,E09000023,Lewisham,2000-08-01,111815.8508
3239,E09000024,Merton,2000-08-01,159103.9386
3240,E09000025,Newham,2000-08-01,97635.83327
3241,E09000026,Redbridge,2000-08-01,126943.7475
3242,E09000027,Richmond upon Thames,2000-08-01,236929.9446
3243,E09000028,Southwark,2000-08-01,149036.6248
3244,E09000029,Sutton,2000-08-01,130726.9509
3245,E09000030,Tower Hamlets,2000-08-01,145689.305
3246,E09000031,Waltham Forest,2000-08-01,106415.4454
3247,E09000032,Wandsworth,2000-08-01,196110.3141
3248,E09000033,Westminster,2000-08-01,267330.2548
3265,E09000002,Barking & Dagenham,2000-09-01,81760.76299
3266,E09000003,Barnet,2000-09-01,175610.1577
3267,E09000004,Bexley,2000-09-01,108170.2987
3268,E09000005,Brent,2000-09-01,146653.8203
3269,E09000006,Bromley,2000-09-01,153851.6657
3270,E09000007,Camden,2000-09-01,258781.7677
3271,E09000008,Croydon,2000-09-01,123049.9552
3272,E09000009,Ealing,2000-09-01,158829.0062
3273,E09000010,Enfield,2000-09-01,126041.1196
3274,E09000011,Greenwich,2000-09-01,118004.7489
3275,E09000012,Hackney,2000-09-01,142620.2181
3276,E09000013,Hammersmith & Fulham,2000-09-01,257847.123
3277,E09000014,Haringey,2000-09-01,153165.3766
3278,E09000015,Harrow,2000-09-01,157220.0801
3279,E09000016,Havering,2000-09-01,112094.3884
3280,E09000017,Hillingdon,2000-09-01,137805.3608
3281,E09000018,Hounslow,2000-09-01,144173.3159
3282,E09000019,Islington,2000-09-01,198953.6105
3283,E09000020,Kensington & Chelsea,2000-09-01,397352.9835
3284,E09000021,Kingston upon Thames,2000-09-01,169490.6574
3285,E09000022,Lambeth,2000-09-01,154820.7313
3286,E09000023,Lewisham,2000-09-01,112515.1592
3287,E09000024,Merton,2000-09-01,160356.9606
3288,E09000025,Newham,2000-09-01,97896.30679
3289,E09000026,Redbridge,2000-09-01,130339.1446
3290,E09000027,Richmond upon Thames,2000-09-01,238715.9382
3291,E09000028,Southwark,2000-09-01,155165.8529
3292,E09000029,Sutton,2000-09-01,131005.1041
3293,E09000030,Tower Hamlets,2000-09-01,146877.2883
3294,E09000031,Waltham Forest,2000-09-01,108439.116
3295,E09000032,Wandsworth,2000-09-01,195150.2433
3296,E09000033,Westminster,2000-09-01,268578.1181
3313,E09000002,Barking & Dagenham,2000-10-01,82501.48499
3314,E09000003,Barnet,2000-10-01,176602.5293
3315,E09000004,Bexley,2000-10-01,108290.3461
3316,E09000005,Brent,2000-10-01,149447.3114
3317,E09000006,Bromley,2000-10-01,153768.954
3318,E09000007,Camden,2000-10-01,249223.9306
3319,E09000008,Croydon,2000-10-01,124661.263
3320,E09000009,Ealing,2000-10-01,157041.7065
3321,E09000010,Enfield,2000-10-01,127810.8361
3322,E09000011,Greenwich,2000-10-01,115955.0694
3323,E09000012,Hackney,2000-10-01,141115.8117
3324,E09000013,Hammersmith & Fulham,2000-10-01,260126.7583
3325,E09000014,Haringey,2000-10-01,149658.8529
3326,E09000015,Harrow,2000-10-01,158300.7967
3327,E09000016,Havering,2000-10-01,113498.3111
3328,E09000017,Hillingdon,2000-10-01,137914.551
3329,E09000018,Hounslow,2000-10-01,140047.7975
3330,E09000019,Islington,2000-10-01,196816.5475
3331,E09000020,Kensington & Chelsea,2000-10-01,371261.157
3332,E09000021,Kingston upon Thames,2000-10-01,171714.1773
3333,E09000022,Lambeth,2000-10-01,157638.4236
3334,E09000023,Lewisham,2000-10-01,113887.3228
3335,E09000024,Merton,2000-10-01,156859.7809
3336,E09000025,Newham,2000-10-01,96887.98351
3337,E09000026,Redbridge,2000-10-01,131252.0305
3338,E09000027,Richmond upon Thames,2000-10-01,243683.7476
3339,E09000028,Southwark,2000-10-01,159153.7954
3340,E09000029,Sutton,2000-10-01,132208.0819
3341,E09000030,Tower Hamlets,2000-10-01,147004.0351
3342,E09000031,Waltham Forest,2000-10-01,109161.4419
3343,E09000032,Wandsworth,2000-10-01,189130.9745
3344,E09000033,Westminster,2000-10-01,265927.55
3361,E09000002,Barking & Dagenham,2000-11-01,82385.52063
3362,E09000003,Barnet,2000-11-01,175249.8074
3363,E09000004,Bexley,2000-11-01,108062.2984
3364,E09000005,Brent,2000-11-01,148552.7329
3365,E09000006,Bromley,2000-11-01,153272.9297
3366,E09000007,Camden,2000-11-01,250927.4996
3367,E09000008,Croydon,2000-11-01,125097.7712
3368,E09000009,Ealing,2000-11-01,156616.7141
3369,E09000010,Enfield,2000-11-01,127357.6673
3370,E09000011,Greenwich,2000-11-01,115946.0005
3371,E09000012,Hackney,2000-11-01,139017.175
3372,E09000013,Hammersmith & Fulham,2000-11-01,256593.9048
3373,E09000014,Haringey,2000-11-01,150551.5702
3374,E09000015,Harrow,2000-11-01,158929.6043
3375,E09000016,Havering,2000-11-01,115075.9514
3376,E09000017,Hillingdon,2000-11-01,138797.1473
3377,E09000018,Hounslow,2000-11-01,137271.389
3378,E09000019,Islington,2000-11-01,202011.1228
3379,E09000020,Kensington & Chelsea,2000-11-01,386823.7968
3380,E09000021,Kingston upon Thames,2000-11-01,171133.0467
3381,E09000022,Lambeth,2000-11-01,161434.9437
3382,E09000023,Lewisham,2000-11-01,113913.5334
3383,E09000024,Merton,2000-11-01,155381.2675
3384,E09000025,Newham,2000-11-01,97618.77298
3385,E09000026,Redbridge,2000-11-01,131417.2928
3386,E09000027,Richmond upon Thames,2000-11-01,241544.8346
3387,E09000028,Southwark,2000-11-01,157278.0591
3388,E09000029,Sutton,2000-11-01,132784.1905
3389,E09000030,Tower Hamlets,2000-11-01,150302.9672
3390,E09000031,Waltham Forest,2000-11-01,108303.392
3391,E09000032,Wandsworth,2000-11-01,186147.1925
3392,E09000033,Westminster,2000-11-01,262800.0026
3409,E09000002,Barking & Dagenham,2000-12-01,81726.27865
3410,E09000003,Barnet,2000-12-01,175320.4484
3411,E09000004,Bexley,2000-12-01,109084.2956
3412,E09000005,Brent,2000-12-01,148528.7118
3413,E09000006,Bromley,2000-12-01,153029.8509
3414,E09000007,Camden,2000-12-01,253022.2769
3415,E09000008,Croydon,2000-12-01,125772.9605
3416,E09000009,Ealing,2000-12-01,157342.269
3417,E09000010,Enfield,2000-12-01,127407.8024
3418,E09000011,Greenwich,2000-12-01,114567.2615
3419,E09000012,Hackney,2000-12-01,137717.6111
3420,E09000013,Hammersmith & Fulham,2000-12-01,262105.7894
3421,E09000014,Haringey,2000-12-01,149756.9735
3422,E09000015,Harrow,2000-12-01,160059.5567
3423,E09000016,Havering,2000-12-01,116342.2411
3424,E09000017,Hillingdon,2000-12-01,137782.5719
3425,E09000018,Hounslow,2000-12-01,137772.8078
3426,E09000019,Islington,2000-12-01,205833.5565
3427,E09000020,Kensington & Chelsea,2000-12-01,392714.0545
3428,E09000021,Kingston upon Thames,2000-12-01,171602.7835
3429,E09000022,Lambeth,2000-12-01,160731.507
3430,E09000023,Lewisham,2000-12-01,112293.1894
3431,E09000024,Merton,2000-12-01,154172.5303
3432,E09000025,Newham,2000-12-01,99676.74217
3433,E09000026,Redbridge,2000-12-01,130969.906
3434,E09000027,Richmond upon Thames,2000-12-01,238962.2613
3435,E09000028,Southwark,2000-12-01,153284.6035
3436,E09000029,Sutton,2000-12-01,131955.3726
3437,E09000030,Tower Hamlets,2000-12-01,147926.7751
3438,E09000031,Waltham Forest,2000-12-01,108053.9564
3439,E09000032,Wandsworth,2000-12-01,187644.4813
3440,E09000033,Westminster,2000-12-01,268812.2226
3457,E09000002,Barking & Dagenham,2001-01-01,82343.40819
3458,E09000003,Barnet,2001-01-01,175474.7081
3459,E09000004,Bexley,2001-01-01,111194.1304
3460,E09000005,Brent,2001-01-01,148306.195
3461,E09000006,Bromley,2001-01-01,153615.3975
3462,E09000007,Camden,2001-01-01,265515.3614
3463,E09000008,Croydon,2001-01-01,127510.8284
3464,E09000009,Ealing,2001-01-01,159483.331
3465,E09000010,Enfield,2001-01-01,125850.5754
3466,E09000011,Greenwich,2001-01-01,115168.0761
3467,E09000012,Hackney,2001-01-01,139101.7216
3468,E09000013,Hammersmith & Fulham,2001-01-01,259722.6938
3469,E09000014,Haringey,2001-01-01,154406.1824
3470,E09000015,Harrow,2001-01-01,160152.3553
3471,E09000016,Havering,2001-01-01,115687.6122
3472,E09000017,Hillingdon,2001-01-01,138251.7195
3473,E09000018,Hounslow,2001-01-01,143068.7849
3474,E09000019,Islington,2001-01-01,204628.1186
3475,E09000020,Kensington & Chelsea,2001-01-01,407738.821
3476,E09000021,Kingston upon Thames,2001-01-01,171213.0101
3477,E09000022,Lambeth,2001-01-01,160848.5176
3478,E09000023,Lewisham,2001-01-01,112636.915
3479,E09000024,Merton,2001-01-01,156449.1097
3480,E09000025,Newham,2001-01-01,101577.6475
3481,E09000026,Redbridge,2001-01-01,131476.6874
3482,E09000027,Richmond upon Thames,2001-01-01,230334.7931
3483,E09000028,Southwark,2001-01-01,154901.2063
3484,E09000029,Sutton,2001-01-01,130511.0539
3485,E09000030,Tower Hamlets,2001-01-01,150152.4939
3486,E09000031,Waltham Forest,2001-01-01,108103.6286
3487,E09000032,Wandsworth,2001-01-01,192543.1673
3488,E09000033,Westminster,2001-01-01,282566.2014
3505,E09000002,Barking & Dagenham,2001-02-01,83265.8927
3506,E09000003,Barnet,2001-02-01,178108.2851
3507,E09000004,Bexley,2001-02-01,111439.1803
3508,E09000005,Brent,2001-02-01,150110.1092
3509,E09000006,Bromley,2001-02-01,154096.5563
3510,E09000007,Camden,2001-02-01,267786.1047
3511,E09000008,Croydon,2001-02-01,128762.1488
3512,E09000009,Ealing,2001-02-01,160992.3793
3513,E09000010,Enfield,2001-02-01,127577.3993
3514,E09000011,Greenwich,2001-02-01,117034.0706
3515,E09000012,Hackney,2001-02-01,141565.593
3516,E09000013,Hammersmith & Fulham,2001-02-01,262333.782
3517,E09000014,Haringey,2001-02-01,154803.0819
3518,E09000015,Harrow,2001-02-01,160027.385
3519,E09000016,Havering,2001-02-01,117318.2746
3520,E09000017,Hillingdon,2001-02-01,138407.978
3521,E09000018,Hounslow,2001-02-01,146554.4171
3522,E09000019,Islington,2001-02-01,202308.0502
3523,E09000020,Kensington & Chelsea,2001-02-01,394886.4596
3524,E09000021,Kingston upon Thames,2001-02-01,171737.2115
3525,E09000022,Lambeth,2001-02-01,155593.3057
3526,E09000023,Lewisham,2001-02-01,113751.5211
3527,E09000024,Merton,2001-02-01,157721.7649
3528,E09000025,Newham,2001-02-01,102268.2581
3529,E09000026,Redbridge,2001-02-01,132579.6967
3530,E09000027,Richmond upon Thames,2001-02-01,230621.0886
3531,E09000028,Southwark,2001-02-01,154960.499
3532,E09000029,Sutton,2001-02-01,129927.9404
3533,E09000030,Tower Hamlets,2001-02-01,149264.032
3534,E09000031,Waltham Forest,2001-02-01,109479.4612
3535,E09000032,Wandsworth,2001-02-01,196030.3315
